round,train_objective,train_ce,test_ce,test_accuracy,macro_accuracy,worst_class_accuracy,uplink_packetized_bits,broadcast_downlink_bits,unicast_hybrid_downlink_bits,coordinate_events,messages,replay_rounds,checkpoint_rounds,round_coordinate_events,round_messages,round_uplink_packetized_bits,server_update_norm,aggregate_nonzeros,elapsed_seconds,config_name,method,partition_seed,train_seed,tag
1,4.048710461709869,3.60726591796875,3.605312274169922,0.1,0.10000000149011612,0.0,2584944,8193264,81932960,136016,10,1,0,136016,10,2584944,8.558924674987793,35402,1.4147989000193775,strom_t01,strom,4300,94300,heldout-r3000
15,2.8103342394146136,2.2980252807617187,2.300317120361328,0.1267,0.1266999989748001,0.0,6970877,12579197,125796770,366383,150,15,0,9350,10,178290,1.266254186630249,4750,13.500811100006104,strom_t01,strom,4300,94300,heldout-r3000
30,2.9172345906451347,2.29199775390625,2.2891423706054685,0.1305,0.13050000369548798,0.0,9518858,15127178,151281380,499982,300,30,0,8736,10,166624,1.145687460899353,4989,26.47877889999654,strom_t01,strom,4300,94300,heldout-r3000
45,3.0098259818131106,2.224112829589844,2.2173768981933595,0.1746,0.1746000051498413,0.0,12212341,17820661,178221010,641239,450,45,0,9264,10,176656,1.2525174617767334,5628,39.410423399996944,strom_t01,strom,4300,94300,heldout-r3000
60,3.125793874988891,2.131497473144531,2.1302913940429686,0.1921,0.19210000336170197,0.0,14886577,20494897,204968170,781483,600,60,0,8807,10,167973,1.1648603677749634,5426,52.365358200040646,strom_t01,strom,4300,94300,heldout-r3000
75,3.3253476185884328,2.0787483032226564,2.066006378173828,0.1961,0.19609999656677246,0.0,17753910,23362230,233646300,931890,750,75,0,10525,10,200615,1.2707871198654175,6567,65.28514859999996,strom_t01,strom,4300,94300,heldout-r3000
90,3.609822454214096,2.0736923828125,2.0700048522949217,0.2082,0.20820000767707825,0.0,20845804,26454124,264570040,1094116,900,90,0,11152,10,212528,1.3660160303115845,7111,78.16378439997789,strom_t01,strom,4300,94300,heldout-r3000
105,3.9579456185616557,2.094399548339844,2.089536993408203,0.2011,0.20110002160072327,0.0,24166990,29775310,297786700,1268410,1050,105,0,11341,10,216119,1.3996784687042236,7481,91.06354929995723,strom_t01,strom,4300,94300,heldout-r3000
120,4.214353189725429,2.0025006103515626,1.9878594482421874,0.2479,0.24790000915527344,0.009999999776482582,27661950,33270270,332741100,1451850,1200,120,0,11482,10,218798,1.2196720838546753,7401,104.10403519996908,strom_t01,strom,4300,94300,heldout-r3000
135,4.657029117165505,2.0705705810546875,2.0430411987304686,0.2345,0.2345000058412552,0.0,31503185,37111505,371158250,1653515,1350,135,0,14059,10,267761,1.4032461643218994,9142,117.20081730000675,strom_t01,strom,4300,94300,heldout-r3000
150,5.018097407391295,2.038581604003906,2.0101374450683593,0.2684,0.26840001344680786,0.0,35645038,41253358,412581580,1871002,1500,150,0,15825,10,301315,1.5718460083007812,10036,127.56924179999623,strom_t01,strom,4300,94300,heldout-r3000
165,5.288812411511317,1.8885198364257811,1.876960186767578,0.3119,0.31189998984336853,0.07500000298023224,39630939,45239259,452445390,2080281,1650,165,0,14959,10,284861,1.3262351751327515,9719,140.4461591000436,strom_t01,strom,4300,94300,heldout-r3000
180,6.027593859446794,2.1881208862304686,2.156668701171875,0.2341,0.23410001397132874,0.0010000000474974513,43710244,49318564,493243240,2294476,1800,180,0,15347,10,292233,1.544506311416626,10378,153.2421003000345,strom_t01,strom,4300,94300,heldout-r3000
195,6.190991509565712,1.890961279296875,1.879516842651367,0.28,0.2800000309944153,0.0,47962829,53571149,535773890,2517791,1950,195,0,13825,10,263315,1.290697455406189,9568,166.13091519998852,strom_t01,strom,4300,94300,heldout-r3000
210,6.624288751645386,1.8549711547851562,1.850635726928711,0.31,0.3100000321865082,0.023000000044703484,52472465,58080785,580875050,2754635,2100,210,0,17066,10,324894,1.418943166732788,11499,179.01462370005902,strom_t01,strom,4300,94300,heldout-r3000
225,7.288639572553336,2.043949401855469,2.0325845458984375,0.2528,0.25280001759529114,0.004000000189989805,57445815,63054135,630613350,3015885,2250,225,0,13233,10,252067,1.400749683380127,8946,191.90797990001738,strom_t01,strom,4300,94300,heldout-r3000
240,7.723661616140976,1.9702406616210937,1.9487697570800782,0.2714,0.2714000344276428,0.00800000037997961,61581322,67189642,671973220,3233038,2400,240,0,14629,10,278591,1.3575345277786255,10039,204.76104070001747,strom_t01,strom,4300,94300,heldout-r3000
255,8.30871928690225,2.0558893676757815,2.05683212890625,0.2512,0.25120002031326294,0.003000000026077032,66619386,72227706,722358660,3497694,2550,255,0,18196,10,346364,1.5951175689697266,12792,217.60898929997347,strom_t01,strom,4300,94300,heldout-r3000
270,8.574069579768926,1.8398552856445312,1.82394912109375,0.3327,0.3327000141143799,0.008999999612569809,71406688,77015008,770236480,3749152,2700,270,0,14417,10,274563,1.290697455406189,10283,230.49408670002595,strom_t01,strom,4300,94300,heldout-r3000
285,9.17761837030202,1.968937255859375,1.9647988891601562,0.2553,0.25530001521110535,0.05299999937415123,76370500,81978820,819879400,4009900,2850,285,0,15366,10,292594,1.3489996194839478,10811,243.4232896999456,strom_t01,strom,4300,94300,heldout-r3000
300,9.732761061625183,2.0694256958007813,2.032928405761719,0.2669,0.26690003275871277,0.0,81292835,86901155,869107550,4268465,3000,300,0,20449,10,389171,1.7617319822311401,13853,256.31197769998107,strom_t01,strom,4300,94300,heldout-r3000
315,10.081689311085642,1.9929358764648437,1.9949359191894531,0.284,0.2840000092983246,0.004000000189989805,86272379,91880699,918907790,4530041,3150,315,0,18053,10,343647,1.511985421180725,12849,269.2038362000603,strom_t01,strom,4300,94300,heldout-r3000
